Your java executable at /usr/bin/java seems suitable
OS is linux
Detected memory: 2000
Starting Freenet 0.7...
STATUS | wrapper  | 2018/09/26 09:14:18 | --> Wrapper Started as Daemon
INFO   | jvm 3    | 2018/12/23 11:46:34 | BouncyCastle: BC version 1.54
INFO   | jvm 3    | 2018/12/23 11:46:34 | SunPKCS11-NSS: null
INFO   | jvm 3    | 2018/12/23 11:46:34 | SUN: SUN version 1.8
INFO   | jvm 3    | 2018/12/23 11:46:34 | SunJCE: SunJCE version 1.8
INFO   | jvm 3    | 2018/12/23 11:46:35 | WrapperManager: Initializing...
INFO   | jvm 3    | 2018/12/23 11:46:35 | freenet.jar built with freenet-ext.jar Build #29 rv29 running with ext build 29 rv29
INFO   | jvm 3    | 2018/12/23 11:46:35 | Creating config from freenet.ini
INFO   | jvm 3    | 2018/12/23 11:46:35 | Creating logger...
INFO   | jvm 3    | 2018/12/23 11:46:35 | Set interval to 10 and multiplier to 1
INFO   | jvm 3    | 2018/12/23 11:46:35 |   Starting executor...
INFO   | jvm 3    | 2018/12/23 11:46:35 | Finding old log files. New log file is /home/tester/origin_freenet/logs/freenet-1478-2018-12-23-11.log.gz
INFO   | jvm 3    | 2018/12/23 11:46:35 | Attempting to load the NativeThread library [jar:file:/home/tester/origin_freenet/freenet-ext.jar!/freenet/support/io/libNativeThread-amd64.so]
INFO   | jvm 3    | 2018/12/23 11:46:35 | Using the NativeThread implementation (base nice level is 10)
INFO   | jvm 3    | 2018/12/23 11:46:35 | Initializing Node using Freenet Build #1478 ra926-dirty and freenet-ext Build #29 rv29 with Oracle Corporation JVM version 1.8.0_171 running on amd64 Linux 4.4.0-62-generic
INFO   | jvm 3    | 2018/12/23 11:46:35 | Old log file exists for this time period: /home/tester/origin_freenet/logs/freenet-1478-2018-12-23-11.log.gz
INFO   | jvm 3    | 2018/12/23 11:46:35 | Renaming to: /home/tester/origin_freenet/logs/freenet-1478-2018-09-26-09-2.log.gz
INFO   | jvm 3    | 2018/12/23 11:46:35 | Created log files
INFO   | jvm 3    | 2018/12/23 11:46:35 | Set fproxy max length to 2306867 and max length with progress to 57671680 = 57671680
INFO   | jvm 3    | 2018/12/23 11:46:35 | Starting FProxy on 127.0.0.1,0:0:0:0:0:0:0:1:8889
INFO   | jvm 3    | 2018/12/23 11:46:35 | SHA1: using SUN version 1.8
INFO   | jvm 3    | 2018/12/23 11:46:35 | MD5: using SUN version 1.8
INFO   | jvm 3    | 2018/12/23 11:46:35 | SHA-256: using SUN version 1.8
INFO   | jvm 3    | 2018/12/23 11:46:35 | SHA-384: using SUN version 1.8
INFO   | jvm 3    | 2018/12/23 11:46:35 | SHA-512: using SUN version 1.8
INFO   | jvm 3    | 2018/12/23 11:46:36 | AES/CTR/NOPADDING (SunJCE version 1.8): 653225ns
INFO   | jvm 3    | 2018/12/23 11:46:36 | AES/CTR/NOPADDING (BC version 1.54): 1439054ns
INFO   | jvm 3    | 2018/12/23 11:46:36 | Using JCA cipher provider: SunJCE version 1.8
INFO   | jvm 3    | 2018/12/23 11:46:36 | Trying to read master keys file...
INFO   | jvm 3    | 2018/12/23 11:46:36 | Read old master keys file
INFO   | jvm 3    | 2018/12/23 11:46:36 | FNP port created on 0.0.0.0:41312
INFO   | jvm 3    | 2018/12/23 11:46:36 | Testnet mode DISABLED. You may have some level of anonymity. :)
INFO   | jvm 3    | 2018/12/23 11:46:36 | Note that this version of Freenet is still a very early alpha, and may well have numerous bugs and design flaws.
INFO   | jvm 3    | 2018/12/23 11:46:36 | In particular: YOU ARE WIDE OPEN TO YOUR IMMEDIATE PEERS! They can eavesdrop on your requests with relatively little difficulty at present (correlation attacks etc).
INFO   | jvm 3    | 2018/12/23 11:46:36 | Creating PeerManager
INFO   | jvm 3    | 2018/12/23 11:46:36 | Memory is 247MB
INFO   | jvm 3    | 2018/12/23 11:46:36 | Setting standard 500 thread limit. This should be enough for most nodes but more memory is usually a good thing.
INFO   | jvm 3    | 2018/12/23 11:46:36 | Deleted 0 of 0 temporary files (0 non-temp files in temp directory) in 0s
INFO   | jvm 3    | 2018/12/23 11:46:38 | Initializing USK Manager
INFO   | jvm 3    | 2018/12/23 11:46:38 | Loading cache of request statuses...
INFO   | jvm 3    | 2018/12/23 11:46:38 | Initializing Node Updater
INFO   | jvm 3    | 2018/12/23 11:46:38 | Max packet size: 1232
INFO   | jvm 3    | 2018/12/23 11:46:38 | Initializing Plugin Manager
INFO   | jvm 3    | 2018/12/23 11:46:39 | Node constructor completed
INFO   | jvm 3    | 2018/12/23 11:46:39 | Read 0 darknet peers from ./peers-41312
INFO   | jvm 3    | 2018/12/23 11:46:39 | Starting DNSRequester
INFO   | jvm 3    | 2018/12/23 11:46:39 | Created uptime estimator, time offset is 7380 uptime at startup is 0.32
INFO   | jvm 3    | 2018/12/23 11:46:39 | Starting PacketSender
INFO   | jvm 3    | 2018/12/23 11:46:39 | Starting Ticker
INFO   | jvm 3    | 2018/12/23 11:46:39 | Using wrapper correctly: freenet.node.NodeStarter@3d294a8
INFO   | jvm 3    | 2018/12/23 11:46:39 | Freenet 0.7.5 Build #1478 ra926-dirty
INFO   | jvm 3    | 2018/12/23 11:46:39 | FNP port is on 0.0.0.0:41312
INFO   | jvm 3    | 2018/12/23 11:46:39 | Deleting old temp file "./update.sh6049460344328649104.updater.tmp"
INFO   | jvm 3    | 2018/12/23 11:46:39 | Multi-file replace: Nothing to do for wrapper-update-unix.
INFO   | jvm 3    | 2018/12/23 11:46:39 | Will serve bcprov-jdk15on-154.jar for UOM
INFO   | jvm 3    | 2018/12/23 11:46:39 | File exists while updating but length is wrong (15186 should be 9452) for update.sh
INFO   | jvm 3    | 2018/12/23 11:46:39 | Preloading update.sh
INFO   | jvm 3    | 2018/12/23 11:46:40 | Will serve freenet-ext.jar for UOM
INFO   | jvm 3    | 2018/12/23 11:46:40 | Starting FCP server on 127.0.0.1,0:0:0:0:0:0:0:1:9481.
INFO   | jvm 3    | 2018/12/23 11:46:40 | Extra peer data reading and processing completed
INFO   | jvm 3    | 2018/12/23 11:46:40 | Node initialization completed.
INFO   | jvm 3    | 2018/12/23 11:46:40 | Loading official plugin ThawIndexBrowser
INFO   | jvm 3    | 2018/12/23 11:46:40 | Loading official plugin Library
INFO   | jvm 3    | 2018/12/23 11:46:40 | Started plugin update fetcher for ThawIndexBrowser
INFO   | jvm 3    | 2018/12/23 11:46:40 | Loading official plugin KeyUtils
INFO   | jvm 3    | 2018/12/23 11:46:40 | No config file found, creating new: ./plugin-plugins.KeyUtils.KeyUtilsPlugin.ini
INFO   | jvm 3    | 2018/12/23 11:46:40 | Started plugin update fetcher for KeyUtils
INFO   | jvm 3    | 2018/12/23 11:46:40 | Started plugin update fetcher for Library
STATUS | wrapper  | 2018/12/26 10:37:47 | Pinging the JVM took 27 seconds to respond.
STATUS | wrapper  | 2018/12/26 10:37:51 | Pinging the JVM took 26 seconds to respond.
STATUS | wrapper  | 2018/12/26 10:37:55 | Pinging the JVM took 24 seconds to respond.
STATUS | wrapper  | 2018/12/26 10:37:57 | Pinging the JVM took 22 seconds to respond.
STATUS | wrapper  | 2018/12/26 10:37:59 | Pinging the JVM took 19 seconds to respond.
STATUS | wrapper  | 2018/12/26 10:38:02 | Pinging the JVM took 17 seconds to respond.
STATUS | wrapper  | 2018/12/26 10:38:05 | Pinging the JVM took 15 seconds to respond.
STATUS | wrapper  | 2018/12/26 10:38:07 | Pinging the JVM took 12 seconds to respond.
STATUS | wrapper  | 2018/12/26 10:38:20 | Pinging the JVM took 16 seconds to respond.
STATUS | wrapper  | 2018/12/26 10:38:26 | Pinging the JVM took 16 seconds to respond.
STATUS | wrapper  | 2018/12/26 10:38:28 | Pinging the JVM took 13 seconds to respond.
STATUS | wrapper  | 2018/12/26 10:38:31 | Pinging the JVM took 11 seconds to respond.
STATUS | wrapper  | 2018/12/26 10:38:43 | Pinging the JVM took 7 seconds to respond.
STATUS | wrapper  | 2018/12/26 10:41:32 | Pinging the JVM took 95 seconds to respond.
STATUS | wrapper  | 2018/12/26 10:41:36 | Pinging the JVM took 93 seconds to respond.
STATUS | wrapper  | 2018/12/26 10:41:39 | Pinging the JVM took 91 seconds to respond.
STATUS | wrapper  | 2018/12/26 10:41:45 | Pinging the JVM took 90 seconds to respond.
STATUS | wrapper  | 2018/12/26 10:41:49 | Pinging the JVM took 90 seconds to respond.
STATUS | wrapper  | 2018/12/26 10:41:52 | Pinging the JVM took 88 seconds to respond.
STATUS | wrapper  | 2018/12/26 10:41:55 | Pinging the JVM took 86 seconds to respond.
STATUS | wrapper  | 2018/12/26 10:42:00 | Pinging the JVM took 85 seconds to respond.
STATUS | wrapper  | 2018/12/26 10:42:03 | Pinging the JVM took 18 seconds to respond.
STATUS | wrapper  | 2018/12/26 10:42:06 | Pinging the JVM took 15 seconds to respond.
STATUS | wrapper  | 2018/12/26 10:42:09 | Pinging the JVM took 11 seconds to respond.
STATUS | wrapper  | 2018/12/26 10:42:13 | Pinging the JVM took 10 seconds to respond.
STATUS | wrapper  | 2018/12/26 10:42:16 | Pinging the JVM took 7 seconds to respond.
STATUS | wrapper  | 2018/12/26 10:42:34 | Pinging the JVM took 15 seconds to respond.
STATUS | wrapper  | 2018/12/26 10:42:38 | Pinging the JVM took 13 seconds to respond.
STATUS | wrapper  | 2018/12/26 10:42:42 | Pinging the JVM took 11 seconds to respond.
STATUS | wrapper  | 2018/12/26 10:42:45 | Pinging the JVM took 9 seconds to respond.
STATUS | wrapper  | 2018/12/26 10:43:17 | Pinging the JVM took 25 seconds to respond.
STATUS | wrapper  | 2018/12/26 10:43:22 | Pinging the JVM took 25 seconds to respond.
STATUS | wrapper  | 2018/12/26 10:43:29 | Pinging the JVM took 25 seconds to respond.
STATUS | wrapper  | 2018/12/26 10:43:31 | Pinging the JVM took 23 seconds to respond.
STATUS | wrapper  | 2018/12/26 10:43:35 | Pinging the JVM took 22 seconds to respond.
STATUS | wrapper  | 2018/12/26 10:43:39 | Pinging the JVM took 21 seconds to respond.
STATUS | wrapper  | 2018/12/26 10:43:43 | Pinging the JVM took 19 seconds to respond.
STATUS | wrapper  | 2018/12/26 10:43:46 | Pinging the JVM took 17 seconds to respond.
STATUS | wrapper  | 2018/12/26 10:44:04 | Pinging the JVM took 25 seconds to respond.
STATUS | wrapper  | 2018/12/26 10:44:10 | Pinging the JVM took 26 seconds to respond.
STATUS | wrapper  | 2018/12/26 10:44:13 | Pinging the JVM took 22 seconds to respond.
STATUS | wrapper  | 2018/12/26 10:44:16 | Pinging the JVM took 19 seconds to respond.
STATUS | wrapper  | 2018/12/26 10:44:20 | Pinging the JVM took 18 seconds to respond.
STATUS | wrapper  | 2018/12/26 10:44:26 | Pinging the JVM took 17 seconds to respond.
STATUS | wrapper  | 2018/12/26 10:44:35 | Pinging the JVM took 18 seconds to respond.
STATUS | wrapper  | 2018/12/26 10:44:39 | Pinging the JVM took 17 seconds to respond.
STATUS | wrapper  | 2018/12/26 10:44:42 | Pinging the JVM took 13 seconds to respond.
STATUS | wrapper  | 2018/12/26 10:44:45 | Pinging the JVM took 11 seconds to respond.
STATUS | wrapper  | 2018/12/26 10:45:18 | Pinging the JVM took 28 seconds to respond.
STATUS | wrapper  | 2018/12/26 10:45:24 | Pinging the JVM took 27 seconds to respond.
STATUS | wrapper  | 2018/12/26 10:45:27 | Pinging the JVM took 25 seconds to respond.
STATUS | wrapper  | 2018/12/26 10:45:30 | Pinging the JVM took 23 seconds to respond.
STATUS | wrapper  | 2018/12/26 10:45:33 | Pinging the JVM took 22 seconds to respond.
STATUS | wrapper  | 2018/12/26 10:45:36 | Pinging the JVM took 20 seconds to respond.
STATUS | wrapper  | 2018/12/26 10:45:39 | Pinging the JVM took 17 seconds to respond.
STATUS | wrapper  | 2018/12/26 10:45:41 | Pinging the JVM took 12 seconds to respond.
STATUS | wrapper  | 2018/12/26 10:45:53 | Pinging the JVM took 17 seconds to respond.
STATUS | wrapper  | 2018/12/26 10:45:59 | Pinging the JVM took 16 seconds to respond.
STATUS | wrapper  | 2018/12/26 10:46:41 | Pinging the JVM took 41 seconds to respond.
STATUS | wrapper  | 2018/12/26 10:46:46 | Pinging the JVM took 40 seconds to respond.
STATUS | wrapper  | 2018/12/26 10:46:51 | Pinging the JVM took 37 seconds to respond.
STATUS | wrapper  | 2018/12/26 10:46:54 | Pinging the JVM took 34 seconds to respond.
STATUS | wrapper  | 2018/12/26 10:46:58 | Pinging the JVM took 33 seconds to respond.
STATUS | wrapper  | 2018/12/26 10:47:00 | Pinging the JVM took 30 seconds to respond.
STATUS | wrapper  | 2018/12/26 10:47:05 | Pinging the JVM took 29 seconds to respond.
STATUS | wrapper  | 2018/12/26 10:47:07 | Pinging the JVM took 27 seconds to respond.
STATUS | wrapper  | 2018/12/26 10:47:11 | Pinging the JVM took 26 seconds to respond.
STATUS | wrapper  | 2018/12/26 10:47:14 | Pinging the JVM took 24 seconds to respond.
STATUS | wrapper  | 2018/12/26 10:49:05 | Pinging the JVM took 96 seconds to respond.
STATUS | wrapper  | 2018/12/26 10:49:10 | Pinging the JVM took 94 seconds to respond.
STATUS | wrapper  | 2018/12/26 10:49:14 | Pinging the JVM took 92 seconds to respond.
STATUS | wrapper  | 2018/12/26 10:49:17 | Pinging the JVM took 90 seconds to respond.
STATUS | wrapper  | 2018/12/26 10:49:21 | Pinging the JVM took 88 seconds to respond.
STATUS | wrapper  | 2018/12/26 10:49:25 | Pinging the JVM took 87 seconds to respond.
STATUS | wrapper  | 2018/12/26 10:49:27 | Pinging the JVM took 84 seconds to respond.
STATUS | wrapper  | 2018/12/26 10:49:32 | Pinging the JVM took 83 seconds to respond.
STATUS | wrapper  | 2018/12/26 10:49:34 | Pinging the JVM took 81 seconds to respond.
STATUS | wrapper  | 2018/12/26 10:49:40 | Pinging the JVM took 81 seconds to respond.
STATUS | wrapper  | 2018/12/26 10:49:43 | Pinging the JVM took 79 seconds to respond.
STATUS | wrapper  | 2018/12/26 10:49:48 | Pinging the JVM took 78 seconds to respond.
STATUS | wrapper  | 2018/12/26 10:49:51 | Pinging the JVM took 29 seconds to respond.
STATUS | wrapper  | 2018/12/26 10:49:55 | Pinging the JVM took 26 seconds to respond.
STATUS | wrapper  | 2018/12/26 10:49:58 | Pinging the JVM took 23 seconds to respond.
STATUS | wrapper  | 2018/12/26 10:50:03 | Pinging the JVM took 22 seconds to respond.
STATUS | wrapper  | 2018/12/26 10:50:08 | Pinging the JVM took 19 seconds to respond.
STATUS | wrapper  | 2018/12/26 10:50:12 | Pinging the JVM took 17 seconds to respond.
STATUS | wrapper  | 2018/12/26 10:50:17 | Pinging the JVM took 16 seconds to respond.
STATUS | wrapper  | 2018/12/26 10:50:21 | Pinging the JVM took 13 seconds to respond.
STATUS | wrapper  | 2018/12/26 10:50:44 | Pinging the JVM took 23 seconds to respond.
STATUS | wrapper  | 2018/12/26 10:50:50 | Pinging the JVM took 20 seconds to respond.
STATUS | wrapper  | 2018/12/26 10:50:54 | Pinging the JVM took 19 seconds to respond.
STATUS | wrapper  | 2018/12/26 10:50:59 | Pinging the JVM took 18 seconds to respond.
STATUS | wrapper  | 2018/12/26 10:51:03 | Pinging the JVM took 17 seconds to respond.
STATUS | wrapper  | 2018/12/26 10:51:06 | Pinging the JVM took 11 seconds to respond.
STATUS | wrapper  | 2018/12/26 10:51:10 | Pinging the JVM took 8 seconds to respond.
STATUS | wrapper  | 2018/12/26 10:51:48 | Pinging the JVM took 25 seconds to respond.
STATUS | wrapper  | 2018/12/26 10:51:50 | Pinging the JVM took 22 seconds to respond.
STATUS | wrapper  | 2018/12/26 10:51:53 | Pinging the JVM took 20 seconds to respond.
STATUS | wrapper  | 2018/12/26 10:51:57 | Pinging the JVM took 19 seconds to respond.
STATUS | wrapper  | 2018/12/26 10:52:01 | Pinging the JVM took 18 seconds to respond.
STATUS | wrapper  | 2018/12/26 10:52:03 | Pinging the JVM took 15 seconds to respond.
STATUS | wrapper  | 2018/12/26 10:52:06 | Pinging the JVM took 13 seconds to respond.
STATUS | wrapper  | 2018/12/26 10:52:26 | Pinging the JVM took 22 seconds to respond.
STATUS | wrapper  | 2018/12/26 10:52:32 | Pinging the JVM took 20 seconds to respond.
STATUS | wrapper  | 2018/12/26 10:52:36 | Pinging the JVM took 19 seconds to respond.
STATUS | wrapper  | 2018/12/26 10:52:42 | Pinging the JVM took 19 seconds to respond.
STATUS | wrapper  | 2018/12/26 10:52:45 | Pinging the JVM took 17 seconds to respond.
STATUS | wrapper  | 2018/12/26 10:53:04 | Pinging the JVM took 23 seconds to respond.
STATUS | wrapper  | 2018/12/26 10:53:09 | Pinging the JVM took 19 seconds to respond.
STATUS | wrapper  | 2018/12/26 10:53:11 | Pinging the JVM took 16 seconds to respond.
STATUS | wrapper  | 2018/12/26 10:53:15 | Pinging the JVM took 14 seconds to respond.
STATUS | wrapper  | 2018/12/26 10:53:18 | Pinging the JVM took 13 seconds to respond.
STATUS | wrapper  | 2018/12/26 10:53:41 | Pinging the JVM took 23 seconds to respond.
STATUS | wrapper  | 2018/12/26 10:53:46 | Pinging the JVM took 22 seconds to respond.
STATUS | wrapper  | 2018/12/26 10:53:49 | Pinging the JVM took 19 seconds to respond.
STATUS | wrapper  | 2018/12/26 10:53:51 | Pinging the JVM took 16 seconds to respond.
STATUS | wrapper  | 2018/12/26 10:53:53 | Pinging the JVM took 13 seconds to respond.
STATUS | wrapper  | 2018/12/26 10:53:56 | Pinging the JVM took 11 seconds to respond.
STATUS | wrapper  | 2018/12/26 10:54:15 | Pinging the JVM took 19 seconds to respond.
STATUS | wrapper  | 2018/12/26 10:54:21 | Pinging the JVM took 17 seconds to respond.
STATUS | wrapper  | 2018/12/26 10:54:24 | Pinging the JVM took 15 seconds to respond.
STATUS | wrapper  | 2018/12/26 10:54:25 | Pinging the JVM took 12 seconds to respond.
STATUS | wrapper  | 2018/12/26 10:54:27 | Pinging the JVM took 9 seconds to respond.
STATUS | wrapper  | 2018/12/26 10:54:40 | Pinging the JVM took 10 seconds to respond.
STATUS | wrapper  | 2018/12/26 10:54:46 | Pinging the JVM took 9 seconds to respond.
STATUS | wrapper  | 2018/12/26 10:54:50 | Pinging the JVM took 7 seconds to respond.
STATUS | wrapper  | 2018/12/26 10:54:59 | Pinging the JVM took 10 seconds to respond.
STATUS | wrapper  | 2018/12/26 10:55:05 | Pinging the JVM took 10 seconds to respond.
STATUS | wrapper  | 2018/12/26 10:55:10 | Pinging the JVM took 8 seconds to respond.
STATUS | wrapper  | 2018/12/26 10:55:41 | Pinging the JVM took 25 seconds to respond.
STATUS | wrapper  | 2018/12/26 10:55:47 | Pinging the JVM took 24 seconds to respond.
STATUS | wrapper  | 2018/12/26 10:55:49 | Pinging the JVM took 22 seconds to respond.
STATUS | wrapper  | 2018/12/26 10:55:51 | Pinging the JVM took 18 seconds to respond.
STATUS | wrapper  | 2018/12/26 10:55:53 | Pinging the JVM took 16 seconds to respond.
STATUS | wrapper  | 2018/12/26 10:55:57 | Pinging the JVM took 14 seconds to respond.
STATUS | wrapper  | 2018/12/26 10:56:24 | Pinging the JVM took 26 seconds to respond.
STATUS | wrapper  | 2018/12/26 10:56:29 | Pinging the JVM took 24 seconds to respond.
STATUS | wrapper  | 2018/12/26 10:56:31 | Pinging the JVM took 21 seconds to respond.
STATUS | wrapper  | 2018/12/26 10:56:34 | Pinging the JVM took 19 seconds to respond.
STATUS | wrapper  | 2018/12/26 10:56:37 | Pinging the JVM took 17 seconds to respond.
STATUS | wrapper  | 2018/12/26 10:56:41 | Pinging the JVM took 16 seconds to respond.
STATUS | wrapper  | 2018/12/26 10:56:45 | Pinging the JVM took 14 seconds to respond.
STATUS | wrapper  | 2018/12/26 10:57:12 | Pinging the JVM took 28 seconds to respond.
STATUS | wrapper  | 2018/12/26 10:57:20 | Pinging the JVM took 26 seconds to respond.
STATUS | wrapper  | 2018/12/26 10:57:25 | Pinging the JVM took 25 seconds to respond.
STATUS | wrapper  | 2018/12/26 10:57:30 | Pinging the JVM took 24 seconds to respond.
STATUS | wrapper  | 2018/12/26 10:57:33 | Pinging the JVM took 22 seconds to respond.
STATUS | wrapper  | 2018/12/26 10:57:37 | Pinging the JVM took 20 seconds to respond.
STATUS | wrapper  | 2018/12/26 10:57:38 | Pinging the JVM took 17 seconds to respond.
STATUS | wrapper  | 2018/12/26 10:57:41 | Pinging the JVM took 15 seconds to respond.
STATUS | wrapper  | 2018/12/26 10:57:52 | Pinging the JVM took 16 seconds to respond.
STATUS | wrapper  | 2018/12/26 10:57:57 | Pinging the JVM took 14 seconds to respond.
STATUS | wrapper  | 2018/12/26 10:57:59 | Pinging the JVM took 11 seconds to respond.
